"TOACI1","header house growth cabinets","growth_cabinets"
"TMSTAMP","RECNBR","batt_volt_Avg","temp107_Avg(1)","temp107_Avg(2)","temp107_Avg(3)","temp107_ids(1)","temp107_ids(2)","temp107_ids(3)","temp_locations(1)","temp_locations(2)","temp_locations(3)"
"2021-06-18 22:50:00",630,12.28952,3.270467,4.839478,13.37075,"27","c14","c10","","",""
"2021-06-18 23:00:00",631,12.28878,3.086128,4.828357,13.37312,"27","c14","c10","","",""
"2021-06-18 23:10:00",632,12.2883,3.283361,4.833117,13.37282,"27","c14","c10","","",""
"2021-06-18 23:20:00",633,12.28758,3.261859,4.837567,13.37249,"27","c14","c10","","",""
"2021-06-18 23:30:00",634,12.2869,3.284724,4.865852,13.37198,"27","c14","c10","","",""
"2021-06-18 23:40:00",635,12.28635,3.282165,4.900365,13.37297,"27","c14","c10","","",""
"2021-06-18 23:50:00",636,12.28593,3.277252,4.936278,13.37168,"27","c14","c10","","",""
"2021-06-19 00:00:00",637,12.28559,3.2827,4.970925,13.37194,"27","c14","c10","","",""
"2021-06-19 00:10:00",638,12.28534,3.268908,5.001633,13.37305,"27","c14","c10","","",""
"2021-06-19 00:20:00",639,12.28501,3.283986,5.019183,13.37709,"27","c14","c10","","",""
"2021-06-19 00:30:00",640,12.28469,3.281999,5.032466,13.37741,"27","c14","c10","","",""
"2021-06-19 00:40:00",641,12.28425,3.283277,5.051271,13.37911,"27","c14","c10","","",""
"2021-06-19 00:50:00",642,12.28395,3.280375,5.080647,13.3791,"27","c14","c10","","",""
"2021-06-19 01:00:00",643,12.28338,3.28888,5.100959,13.38005,"27","c14","c10","","",""
"2021-06-19 01:10:00",644,12.28312,3.286215,5.135842,13.37832,"27","c14","c10","","",""
"2021-06-19 01:20:00",645,12.28298,3.280929,5.17686,13.37833,"27","c14","c10","","",""
"2021-06-19 01:30:00",646,12.28248,3.285008,5.201689,13.37562,"27","c14","c10","","",""
"2021-06-19 01:40:00",647,12.28221,3.294946,5.233316,13.37924,"27","c14","c10","","",""
"2021-06-19 01:50:00",648,12.28167,3.282937,5.25088,13.3783,"27","c14","c10","","",""
"2021-06-19 02:00:00",649,12.2815,3.299922,5.279786,13.38118,"27","c14","c10","","",""
"2021-06-19 02:10:00",650,12.28073,3.284184,5.299787,13.376,"27","c14","c10","","",""
"2021-06-19 02:20:00",651,12.2808,3.296134,5.310856,13.37928,"27","c14","c10","","",""
"2021-06-19 02:30:00",652,12.28037,3.312868,5.319792,13.38068,"27","c14","c10","","",""
"2021-06-19 02:40:00",653,12.28012,3.2999,5.328806,13.37965,"27","c14","c10","","",""
"2021-06-19 02:50:00",654,12.27982,3.318643,5.328727,13.38217,"27","c14","c10","","",""
"2021-06-19 03:00:00",655,12.27954,3.300152,5.338843,13.38478,"27","c14","c10","","",""
"2021-06-19 03:10:00",656,12.27952,3.302754,5.351794,13.38391,"27","c14","c10","","",""
"2021-06-19 03:20:00",657,12.27927,3.311363,5.358977,13.38277,"27","c14","c10","","",""
"2021-06-19 03:30:00",658,12.27925,3.31261,5.374071,13.38916,"27","c14","c10","","",""
"2021-06-19 03:40:00",659,12.279,3.320742,5.398204,13.3853,"27","c14","c10","","",""
"2021-06-19 03:50:00",660,12.279,3.320016,5.407846,13.38608,"27","c14","c10","","",""
"2021-06-19 04:00:00",661,12.2789,3.316987,5.415884,13.38657,"27","c14","c10","","",""
"2021-06-19 04:10:00",662,12.27874,3.320435,5.414094,13.38999,"27","c14","c10","","",""
"2021-06-19 04:20:00",663,12.27886,3.329977,5.415736,13.38524,"27","c14","c10","","",""
"2021-06-19 04:30:00",664,12.27839,3.323826,5.413878,13.38397,"27","c14","c10","","",""
"2021-06-19 04:40:00",665,12.27823,3.314645,5.415496,13.38667,"27","c14","c10","","",""
"2021-06-19 04:50:00",666,12.27812,3.325734,5.422923,13.3904,"27","c14","c10","","",""
"2021-06-19 05:00:00",667,12.27779,3.331029,5.423655,13.38353,"27","c14","c10","","",""
"2021-06-19 05:10:00",668,12.27764,3.325264,5.411997,13.38472,"27","c14","c10","","",""
"2021-06-19 05:20:00",669,12.27742,3.329927,5.413408,13.38239,"27","c14","c10","","",""
"2021-06-19 05:30:00",670,12.2771,3.330343,5.417327,13.3826,"27","c14","c10","","",""
"2021-06-19 05:40:00",671,12.27697,3.326445,5.401136,13.38593,"27","c14","c10","","",""
"2021-06-19 05:50:00",672,12.27668,3.334563,5.395477,13.38083,"27","c14","c10","","",""
"2021-06-19 06:00:00",673,12.27642,3.342791,5.367878,13.38427,"27","c14","c10","","",""
"2021-06-19 06:10:00",674,12.27622,3.338492,5.35391,13.37999,"27","c14","c10","","",""
"2021-06-19 06:20:00",675,12.27606,3.346194,5.335131,13.38538,"27","c14","c10","","",""
"2021-06-19 06:30:00",676,12.27553,3.34378,5.325799,13.38712,"27","c14","c10","","",""
"2021-06-19 06:40:00",677,12.27558,3.343461,5.320311,13.38728,"27","c14","c10","","",""
"2021-06-19 06:50:00",678,12.27533,3.354277,5.325091,13.37938,"27","c14","c10","","",""
"2021-06-19 07:00:00",679,12.27542,3.347072,5.317171,13.39262,"27","c14","c10","","",""
"2021-06-19 07:10:00",680,12.27503,3.350213,5.316261,13.38713,"27","c14","c10","","",""
"2021-06-19 07:20:00",681,12.27493,3.347832,5.315932,13.3874,"27","c14","c10","","",""
"2021-06-19 07:30:00",682,12.27459,3.352679,5.324336,13.38271,"27","c14","c10","","",""
"2021-06-19 07:40:00",683,12.27463,3.370874,5.326904,13.38661,"27","c14","c10","","",""
"2021-06-19 07:50:00",684,12.27418,3.35367,5.332947,13.38721,"27","c14","c10","","",""
"2021-06-19 08:00:00",685,12.27401,3.67507,5.3424,13.38597,"27","c14","c10","","",""
"2021-06-19 08:10:00",686,12.27386,4.380573,5.35067,13.39019,"27","c14","c10","","",""
"2021-06-19 08:20:00",687,12.27344,4.909031,5.357278,13.39075,"27","c14","c10","","",""
"2021-06-19 08:30:00",688,12.2734,5.466329,5.377998,13.39109,"27","c14","c10","","",""
"2021-06-19 08:40:00",689,12.27325,6.018983,5.389129,13.39263,"27","c14","c10","","",""
"2021-06-19 08:50:00",690,12.27309,6.578243,5.412525,13.39246,"27","c14","c10","","",""
"2021-06-19 09:00:00",691,12.273,7.119471,5.430835,13.39236,"27","c14","c10","","",""
"2021-06-19 09:10:00",692,12.27286,7.674065,5.454121,13.39466,"27","c14","c10","","",""
"2021-06-19 09:20:00",693,12.27272,8.224304,5.47594,13.39192,"27","c14","c10","","",""
"2021-06-19 09:30:00",694,12.27257,8.768353,5.497432,13.39112,"27","c14","c10","","",""
"2021-06-19 09:40:00",695,12.27273,9.315846,5.525792,13.39122,"27","c14","c10","","",""
"2021-06-19 09:50:00",696,12.27262,9.861625,5.56483,13.39182,"27","c14","c10","","",""
"2021-06-19 10:00:00",697,12.27244,10.42521,5.600856,13.39302,"27","c14","c10","","",""
"2021-06-19 10:10:00",698,12.27219,10.96996,5.665346,13.39318,"27","c14","c10","","",""
"2021-06-19 10:20:00",699,12.27199,11.52095,5.72627,13.39561,"27","c14","c10","","",""
"2021-06-19 10:30:00",700,12.27212,12.08425,5.791131,13.39628,"27","c14","c10","","",""
"2021-06-19 10:40:00",701,12.27191,12.62974,5.855125,13.40477,"27","c14","c10","","",""
"2021-06-19 10:50:00",702,12.27176,13.19347,5.917942,13.39352,"27","c14","c10","","",""
"2021-06-19 11:00:00",703,12.27204,13.47563,5.983126,13.39672,"27","c14","c10","","",""
"2021-06-19 11:10:00",704,12.2718,13.382,6.04806,13.40271,"27","c14","c10","","",""
"2021-06-19 11:20:00",705,12.27201,13.40551,6.111549,13.40309,"27","c14","c10","","",""
"2021-06-19 11:30:00",706,12.27179,13.40769,6.183238,13.40766,"27","c14","c10","","",""
"2021-06-19 11:40:00",707,12.27184,13.40852,6.239824,13.40555,"27","c14","c10","","",""
"2021-06-19 11:50:00",708,12.27165,13.40614,6.305573,13.40926,"27","c14","c10","","",""
"2021-06-19 12:00:00",709,12.27191,13.40884,6.384137,13.40696,"27","c14","c10","","",""
"2021-06-19 12:10:00",710,12.27183,13.40762,6.481371,13.40736,"27","c14","c10","","",""
"2021-06-19 12:20:00",711,12.27189,13.4161,6.58587,13.40742,"27","c14","c10","","",""
"2021-06-19 12:30:00",712,12.27173,13.41145,6.722115,13.41425,"27","c14","c10","","",""
"2021-06-19 12:40:00",713,12.27175,13.41112,6.859451,13.4104,"27","c14","c10","","",""
"2021-06-19 12:50:00",714,12.27175,13.40783,7.00814,13.40646,"27","c14","c10","","",""
"2021-06-19 13:00:00",715,12.27176,13.41675,7.148276,13.40852,"27","c14","c10","","",""
"2021-06-19 13:10:00",716,12.27256,13.41694,7.292156,13.40888,"27","c14","c10","","",""
"2021-06-19 13:20:00",717,12.27278,13.41405,7.421504,13.41571,"27","c14","c10","","",""
"2021-06-19 13:30:00",718,12.27268,13.41354,7.546082,13.41153,"27","c14","c10","","",""
"2021-06-19 13:40:00",719,12.27266,13.4116,7.668196,13.41941,"27","c14","c10","","",""
"2021-06-19 13:50:00",720,12.27298,13.41279,7.787021,13.42301,"27","c14","c10","","",""
"2021-06-19 14:00:00",721,12.27299,13.41192,7.900394,13.42157,"27","c14","c10","","",""
"2021-06-19 14:10:00",722,12.27268,13.41982,8.033721,13.41612,"27","c14","c10","","",""
"2021-06-19 14:20:00",723,12.2726,13.40018,8.145009,13.42075,"27","c14","c10","","",""
"2021-06-19 14:30:00",724,12.27237,13.40941,8.231736,13.42582,"27","c14","c10","","",""
"2021-06-19 14:40:00",725,12.27251,13.39305,8.308818,13.41393,"27","c14","c10","","",""
"2021-06-19 14:50:00",726,12.27272,13.40237,8.380551,13.41417,"27","c14","c10","","",""
"2021-06-19 15:00:00",727,12.27257,13.40002,8.431109,13.40941,"27","c14","c10","","",""
"2021-06-19 15:10:00",728,12.27263,13.39587,8.483697,13.40902,"27","c14","c10","","",""
"2021-06-19 15:20:00",729,12.27274,13.39429,8.521483,13.38179,"27","c14","c10","","",""
"2021-06-19 15:30:00",730,12.27258,13.39211,8.565327,13.37446,"27","c14","c10","","",""
"2021-06-19 15:40:00",731,12.27295,13.38556,8.601427,13.37279,"27","c14","c10","","",""
"2021-06-19 15:50:00",732,12.27277,13.38829,8.631115,13.35817,"27","c14","c10","","",""
"2021-06-19 16:00:00",733,12.27307,13.38396,8.658478,13.35491,"27","c14","c10","","",""
"2021-06-19 16:10:00",734,12.27287,13.37494,8.688019,13.34454,"27","c14","c10","","",""
"2021-06-19 16:20:00",735,12.27253,13.38337,8.720373,13.33775,"27","c14","c10","","",""
"2021-06-19 16:30:00",736,12.2728,13.38013,8.749413,13.34034,"27","c14","c10","","",""
"2021-06-19 16:40:00",737,12.27277,13.38128,8.773401,13.33883,"27","c14","c10","","",""
"2021-06-19 16:50:00",738,12.27295,13.37767,8.797677,13.33836,"27","c14","c10","","",""
"2021-06-19 17:00:00",739,12.27274,13.3743,8.821682,13.34053,"27","c14","c10","","",""
"2021-06-19 17:10:00",740,12.27294,13.38346,8.836355,13.34212,"27","c14","c10","","",""
"2021-06-19 17:20:00",741,12.27289,13.37613,8.855999,13.34427,"27","c14","c10","","",""
"2021-06-19 17:30:00",742,12.27256,13.36768,8.87324,13.32886,"27","c14","c10","","",""
"2021-06-19 17:40:00",743,12.27259,13.37295,8.895496,13.3299,"27","c14","c10","","",""
"2021-06-19 17:50:00",744,12.27264,13.37094,8.911093,13.34282,"27","c14","c10","","",""
"2021-06-19 18:00:00",745,12.2726,13.379,8.925264,13.34585,"27","c14","c10","","",""
"2021-06-19 18:10:00",746,12.2727,13.37655,8.94264,13.34732,"27","c14","c10","","",""
"2021-06-19 18:20:00",747,12.2726,13.3743,8.963476,13.34706,"27","c14","c10","","",""
"2021-06-19 18:30:00",748,12.27242,13.36696,8.985804,13.34538,"27","c14","c10","","",""
"2021-06-19 18:40:00",749,12.27246,13.3771,9.001174,13.34866,"27","c14","c10","","",""
"2021-06-19 18:50:00",750,12.27238,13.37327,9.012767,13.34265,"27","c14","c10","","",""
"2021-06-19 19:00:00",751,12.27247,13.36582,9.040055,13.3374,"27","c14","c10","","",""
"2021-06-19 19:10:00",752,12.27241,13.3723,9.067784,13.34083,"27","c14","c10","","",""
"2021-06-19 19:20:00",753,12.27227,13.35523,9.089976,13.33058,"27","c14","c10","","",""
"2021-06-19 19:30:00",754,12.27224,13.36887,9.117972,13.33693,"27","c14","c10","","",""
"2021-06-19 19:40:00",755,12.27219,13.36557,9.13955,13.3341,"27","c14","c10","","",""
"2021-06-19 19:50:00",756,12.27205,13.37153,9.160341,13.33516,"27","c14","c10","","",""
"2021-06-19 20:00:00",757,12.27228,13.08459,9.183347,13.31989,"27","c14","c10","","",""
"2021-06-19 20:10:00",758,12.27207,12.4045,9.204139,13.32825,"27","c14","c10","","",""
"2021-06-19 20:20:00",759,12.27205,11.87151,9.228597,13.33035,"27","c14","c10","","",""
"2021-06-19 20:30:00",760,12.27191,11.29253,9.24296,13.32121,"27","c14","c10","","",""
"2021-06-19 20:40:00",761,12.27197,10.72192,9.253857,13.32589,"27","c14","c10","","",""
"2021-06-19 20:50:00",762,12.27144,10.15973,9.261033,13.32559,"27","c14","c10","","",""
"2021-06-19 21:00:00",763,12.27143,9.584696,9.248199,13.32617,"27","c14","c10","","",""
"2021-06-19 21:10:00",764,12.27133,9.027651,9.238983,13.3266,"27","c14","c10","","",""
"2021-06-19 21:20:00",765,12.27135,8.529936,9.218917,13.32353,"27","c14","c10","","",""
"2021-06-19 21:30:00",766,12.27095,8.091536,9.196115,13.33576,"27","c14","c10","","",""
"2021-06-19 21:40:00",767,12.27063,7.708007,9.175994,13.33923,"27","c14","c10","","",""
"2021-06-19 21:50:00",768,12.27099,7.381085,9.158636,13.33136,"27","c14","c10","","",""
"2021-06-19 22:00:00",769,12.27132,7.08317,9.13668,13.32917,"27","c14","c10","","",""
"2021-06-19 22:10:00",770,12.27079,6.827023,9.120176,13.34218,"27","c14","c10","","",""
"2021-06-19 22:20:00",771,12.271,6.598804,9.105552,13.33316,"27","c14","c10","","",""
"2021-06-19 22:30:00",772,12.27061,6.417282,9.10627,13.32729,"27","c14","c10","","",""
"2021-06-19 22:40:00",773,12.27043,6.249936,9.113589,13.33085,"27","c14","c10","","",""
"2021-06-19 22:50:00",774,12.27009,6.125173,9.117833,13.33133,"27","c14","c10","","",""
"2021-06-19 23:00:00",775,12.26978,6.01465,9.12645,13.32615,"27","c14","c10","","",""
"2021-06-19 23:10:00",776,12.26961,5.942995,9.145897,13.33175,"27","c14","c10","","",""
"2021-06-19 23:20:00",777,12.26943,5.882509,9.161815,13.32597,"27","c14","c10","","",""
"2021-06-19 23:30:00",778,12.2695,5.818095,9.187003,13.32851,"27","c14","c10","","",""
"2021-06-19 23:40:00",779,12.26908,5.775555,9.210628,13.32555,"27","c14","c10","","",""
"2021-06-19 23:50:00",780,12.2691,5.746043,9.232529,13.32124,"27","c14","c10","","",""
"2021-06-20 00:00:00",781,12.26896,5.719434,9.24828,13.32779,"27","c14","c10","","",""
"2021-06-20 00:10:00",782,12.26864,5.695113,9.27214,13.32007,"27","c14","c10","","",""
"2021-06-20 00:20:00",783,12.26851,5.685001,9.284572,13.32584,"27","c14","c10","","",""
"2021-06-20 00:30:00",784,12.26838,5.655095,9.30547,13.32556,"27","c14","c10","","",""
"2021-06-20 00:40:00",785,12.26832,5.655168,9.31911,13.32797,"27","c14","c10","","",""
"2021-06-20 00:50:00",786,12.26834,5.649752,9.323805,13.33101,"27","c14","c10","","",""
"2021-06-20 01:00:00",787,12.26814,5.659461,9.339517,13.32116,"27","c14","c10","","",""
"2021-06-20 01:10:00",788,12.2681,5.658879,9.345662,13.33292,"27","c14","c10","","",""
"2021-06-20 01:20:00",789,12.26793,5.662903,9.355159,13.31661,"27","c14","c10","","",""
"2021-06-20 01:30:00",790,12.26774,5.665215,9.358244,13.33034,"27","c14","c10","","",""
"2021-06-20 01:40:00",791,12.26728,5.672778,9.355556,13.32454,"27","c14","c10","","",""
"2021-06-20 01:50:00",792,12.26754,5.677127,9.346011,13.31743,"27","c14","c10","","",""
"2021-06-20 02:00:00",793,12.26721,5.663864,9.330691,13.32674,"27","c14","c10","","",""
"2021-06-20 02:10:00",794,12.26711,5.660956,9.316584,13.32951,"27","c14","c10","","",""
"2021-06-20 02:20:00",795,12.267,5.648634,9.300508,13.33613,"27","c14","c10","","",""
"2021-06-20 02:30:00",796,12.26671,5.640291,9.276767,13.33567,"27","c14","c10","","",""
"2021-06-20 02:40:00",797,12.26648,5.63636,9.25199,13.33403,"27","c14","c10","","",""
"2021-06-20 02:50:00",798,12.26626,5.614801,9.229952,13.33552,"27","c14","c10","","",""
"2021-06-20 03:00:00",799,12.26636,5.612847,9.207837,13.33375,"27","c14","c10","","",""
"2021-06-20 03:10:00",800,12.26661,5.599945,9.184245,13.33285,"27","c14","c10","","",""
"2021-06-20 03:20:00",801,12.267,5.627432,9.164046,13.33208,"27","c14","c10","","",""
"2021-06-20 03:30:00",802,12.26666,5.618385,9.155689,13.33261,"27","c14","c10","","",""
"2021-06-20 03:40:00",803,12.2663,5.627099,9.150848,13.33545,"27","c14","c10","","",""
"2021-06-20 03:50:00",804,12.26676,5.647717,9.151259,13.33419,"27","c14","c10","","",""
"2021-06-20 04:00:00",805,12.26635,5.666496,9.144334,13.33285,"27","c14","c10","","",""
"2021-06-20 04:10:00",806,12.2663,5.666017,9.135258,13.33362,"27","c14","c10","","",""
"2021-06-20 04:20:00",807,12.26547,5.691752,9.133024,13.33664,"27","c14","c10","","",""
"2021-06-20 04:30:00",808,12.26519,5.70212,9.137755,13.32436,"27","c14","c10","","",""
"2021-06-20 04:40:00",809,12.26551,5.708941,9.157096,13.33272,"27","c14","c10","","",""
"2021-06-20 04:50:00",810,12.26529,5.736575,9.165241,13.32965,"27","c14","c10","","",""
"2021-06-20 05:00:00",811,12.26498,5.765789,9.178701,13.32579,"27","c14","c10","","",""
"2021-06-20 05:10:00",812,12.26477,5.792073,9.199316,13.33302,"27","c14","c10","","",""
"2021-06-20 05:20:00",813,12.2648,5.823474,9.208815,13.329,"27","c14","c10","","",""
"2021-06-20 05:30:00",814,12.26443,5.852486,9.23014,13.33082,"27","c14","c10","","",""
"2021-06-20 05:40:00",815,12.26416,5.864576,9.237251,13.33298,"27","c14","c10","","",""
"2021-06-20 05:50:00",816,12.26402,5.889342,9.24224,13.32876,"27","c14","c10","","",""
"2021-06-20 06:00:00",817,12.26391,5.9097,9.242434,13.33977,"27","c14","c10","","",""
"2021-06-20 06:10:00",818,12.26391,5.935978,9.24563,13.32794,"27","c14","c10","","",""
"2021-06-20 06:20:00",819,12.26355,5.940262,9.259168,13.33299,"27","c14","c10","","",""
"2021-06-20 06:30:00",820,12.26303,5.945506,9.24823,13.33484,"27","c14","c10","","",""
"2021-06-20 06:40:00",821,12.26276,5.964713,9.236196,13.33607,"27","c14","c10","","",""
"2021-06-20 06:50:00",822,12.26261,5.96907,9.226763,13.34026,"27","c14","c10","","",""
"2021-06-20 07:00:00",823,12.26261,5.974018,9.221372,13.33364,"27","c14","c10","","",""
"2021-06-20 07:10:00",824,12.26309,5.983328,9.218459,13.33787,"27","c14","c10","","",""
"2021-06-20 07:20:00",825,12.26294,5.979374,9.203821,13.33615,"27","c14","c10","","",""
"2021-06-20 07:30:00",826,12.26221,5.986299,9.191416,13.32963,"27","c14","c10","","",""
"2021-06-20 07:40:00",827,12.26163,6.000026,9.17868,13.3342,"27","c14","c10","","",""
"2021-06-20 07:50:00",828,12.26179,5.991592,9.155919,13.33451,"27","c14","c10","","",""
"2021-06-20 08:00:00",829,12.26241,5.990987,9.126068,13.33584,"27","c14","c10","","",""
"2021-06-20 08:10:00",830,12.26179,5.977788,9.093293,13.33848,"27","c14","c10","","",""
"2021-06-20 08:20:00",831,12.26159,5.972282,9.068934,13.334,"27","c14","c10","","",""
"2021-06-20 08:30:00",832,12.26198,5.979837,9.049701,13.3385,"27","c14","c10","","",""
"2021-06-20 08:40:00",833,12.26162,5.990894,9.034378,13.33665,"27","c14","c10","","",""
"2021-06-20 08:50:00",834,12.2616,6.317418,9.027351,13.34118,"27","c14","c10","","",""
"2021-06-20 09:00:00",835,12.26113,6.996641,9.024611,13.33717,"27","c14","c10","","",""
"2021-06-20 09:10:00",836,12.26088,7.514414,9.025231,13.34183,"27","c14","c10","","",""
"2021-06-20 09:20:00",837,12.26015,8.073387,9.023384,13.34228,"27","c14","c10","","",""
"2021-06-20 09:30:00",838,12.2605,8.618919,9.027678,13.34372,"27","c14","c10","","",""
"2021-06-20 09:40:00",839,12.26052,9.166866,9.033315,13.34655,"27","c14","c10","","",""
"2021-06-20 09:50:00",840,12.26016,9.707579,9.038712,13.34365,"27","c14","c10","","",""
"2021-06-20 10:00:00",841,12.25982,10.25756,9.046541,13.35152,"27","c14","c10","","",""
"2021-06-20 10:10:00",842,12.25995,10.81062,9.058322,13.34873,"27","c14","c10","","",""
"2021-06-20 10:20:00",843,12.25907,11.36019,9.087936,13.34778,"27","c14","c10","","",""
"2021-06-20 10:30:00",844,12.25931,11.90695,9.142901,13.34513,"27","c14","c10","","",""
"2021-06-20 10:40:00",845,12.25872,12.46412,9.221234,13.33835,"27","c14","c10","","",""
"2021-06-20 10:50:00",846,12.25919,13.00974,9.320889,13.34216,"27","c14","c10","","",""
"2021-06-20 11:00:00",847,12.25951,13.2979,9.442551,13.32071,"27","c14","c10","","",""
"2021-06-20 11:10:00",848,12.25949,13.23247,9.566939,13.31994,"27","c14","c10","","",""
"2021-06-20 11:20:00",849,12.26003,13.25849,9.690532,13.31566,"27","c14","c10","","",""
"2021-06-20 11:30:00",850,12.26046,13.25228,9.832222,13.30324,"27","c14","c10","","",""
"2021-06-20 11:40:00",851,12.26107,13.25667,9.993938,13.30097,"27","c14","c10","","",""
"2021-06-20 11:50:00",852,12.2614,13.26372,10.16606,13.28937,"27","c14","c10","","",""
"2021-06-20 12:00:00",853,12.26027,13.26722,10.34027,13.28868,"27","c14","c10","","",""
"2021-06-20 12:10:00",854,12.26068,13.26493,10.52549,13.289,"27","c14","c10","","",""
"2021-06-20 12:20:00",855,12.26111,13.27475,10.72704,13.28647,"27","c14","c10","","",""
"2021-06-20 12:30:00",856,12.26183,13.26251,10.92315,13.27818,"27","c14","c10","","",""
"2021-06-20 12:40:00",857,12.26275,13.27848,11.09898,13.27328,"27","c14","c10","","",""
"2021-06-20 12:50:00",858,12.26371,13.27765,11.26431,13.27358,"27","c14","c10","","",""
"2021-06-20 13:00:00",859,12.26422,13.28513,11.42602,13.2603,"27","c14","c10","","",""
"2021-06-20 13:10:00",860,12.26486,13.2814,11.59567,13.25891,"27","c14","c10","","",""
"2021-06-20 13:20:00",861,12.2652,13.28437,11.748,13.24109,"27","c14","c10","","",""
"2021-06-20 13:30:00",862,12.26591,13.28168,11.88472,13.23918,"27","c14","c10","","",""
"2021-06-20 13:40:00",863,12.2662,13.28551,12.01737,13.23957,"27","c14","c10","","",""
"2021-06-20 13:50:00",864,12.26719,13.2866,12.1407,13.21592,"27","c14","c10","","",""
"2021-06-20 14:00:00",865,12.26795,13.29202,12.24902,13.21122,"27","c14","c10","","",""
"2021-06-20 14:10:00",866,12.26902,13.29455,12.34436,13.22075,"27","c14","c10","","",""
"2021-06-20 14:20:00",867,12.26953,13.29957,12.42508,13.22163,"27","c14","c10","","",""
"2021-06-20 14:30:00",868,12.26961,13.30644,12.49356,13.22184,"27","c14","c10","","",""
"2021-06-20 14:40:00",869,12.27047,13.31461,12.54633,13.2399,"27","c14","c10","","",""
"2021-06-20 14:50:00",870,12.27043,13.30994,12.58942,13.23014,"27","c14","c10","","",""
"2021-06-20 15:00:00",871,12.27057,13.30586,12.60204,13.26447,"27","c14","c10","","",""
"2021-06-20 15:10:00",872,12.2707,13.30401,12.6209,13.25689,"27","c14","c10","","",""
"2021-06-20 15:20:00",873,12.27096,13.3115,12.65216,13.25334,"27","c14","c10","","",""
"2021-06-20 15:30:00",874,12.27096,13.31289,12.66782,13.25373,"27","c14","c10","","",""
"2021-06-20 15:40:00",875,12.27116,13.31488,12.66085,13.25342,"27","c14","c10","","",""
"2021-06-20 15:50:00",876,12.27077,13.31103,12.62459,13.26938,"27","c14","c10","","",""
"2021-06-20 16:00:00",877,12.27074,13.3163,12.56157,13.28048,"27","c14","c10","","",""
"2021-06-20 16:10:00",878,12.27071,13.30691,12.46597,13.28783,"27","c14","c10","","",""
"2021-06-20 16:20:00",879,12.26989,13.30401,12.34716,13.30327,"27","c14","c10","","",""
"2021-06-20 16:30:00",880,12.26949,13.30847,12.20019,13.30292,"27","c14","c10","","",""
"2021-06-20 16:40:00",881,12.26843,13.30205,12.03052,13.30206,"27","c14","c10","","",""
"2021-06-20 16:50:00",882,12.26754,13.29881,11.84024,13.30255,"27","c14","c10","","",""
"2021-06-20 17:00:00",883,12.26639,13.29669,11.64858,13.30704,"27","c14","c10","","",""
"2021-06-20 17:10:00",884,12.26538,13.29407,11.44477,13.3217,"27","c14","c10","","",""
"2021-06-20 17:20:00",885,12.26478,13.27996,11.24694,13.31452,"27","c14","c10","","",""
"2021-06-20 17:30:00",886,12.26367,13.28659,11.06466,13.31796,"27","c14","c10","","",""
"2021-06-20 17:40:00",887,12.26282,13.28249,10.89514,13.32102,"27","c14","c10","","",""
"2021-06-20 17:50:00",888,12.26183,13.28201,10.73467,13.31744,"27","c14","c10","","",""
"2021-06-20 18:00:00",889,12.26076,13.27566,10.58418,13.32331,"27","c14","c10","","",""
"2021-06-20 18:10:00",890,12.26023,13.27899,10.44575,13.30691,"27","c14","c10","","",""
"2021-06-20 18:20:00",891,12.25964,13.27933,10.31126,13.31568,"27","c14","c10","","",""
"2021-06-20 18:30:00",892,12.2599,13.27237,10.20053,13.30145,"27","c14","c10","","",""
"2021-06-20 18:40:00",893,12.25925,13.27246,10.08894,13.30803,"27","c14","c10","","",""
"2021-06-20 18:50:00",894,12.25822,13.2714,9.989917,13.30733,"27","c14","c10","","",""
"2021-06-20 19:00:00",895,12.25753,13.26002,9.892946,13.30393,"27","c14","c10","","",""
"2021-06-20 19:10:00",896,12.25649,13.2675,9.796356,13.3109,"27","c14","c10","","",""
"2021-06-20 19:20:00",897,12.25603,13.26168,9.70465,13.313,"27","c14","c10","","",""
"2021-06-20 19:30:00",898,12.25541,13.25828,9.611509,13.30982,"27","c14","c10","","",""
"2021-06-20 19:40:00",899,12.25497,13.26608,9.51981,13.30693,"27","c14","c10","","",""
"2021-06-20 19:50:00",900,12.2546,13.3158,9.422347,13.31528,"27","c14","c10","","",""
"2021-06-20 20:00:00",901,12.25368,14.58287,9.313985,13.30916,"27","c14","c10","","",""
"2021-06-20 20:10:00",902,12.25302,13.49763,9.194984,13.30715,"27","c14","c10","","",""
"2021-06-20 20:20:00",903,12.2523,12.57812,9.067595,13.30529,"27","c14","c10","","",""
"2021-06-20 20:30:00",904,12.2518,11.85693,8.915081,13.30087,"27","c14","c10","","",""
"2021-06-20 20:40:00",905,12.25153,11.22608,8.746451,13.29296,"27","c14","c10","","",""
"2021-06-20 20:50:00",906,12.2519,10.65516,8.576008,13.29683,"27","c14","c10","","",""
"2021-06-20 21:00:00",907,12.25108,10.1483,8.405808,13.29252,"27","c14","c10","","",""
"2021-06-20 21:10:00",908,12.25022,9.63462,8.230638,13.28966,"27","c14","c10","","",""
"2021-06-20 21:20:00",909,12.24986,9.185451,8.059768,13.29391,"27","c14","c10","","",""
"2021-06-20 21:30:00",910,12.24908,8.774836,7.901777,13.29127,"27","c14","c10","","",""
"2021-06-20 21:40:00",911,12.24831,8.397779,7.750103,13.28327,"27","c14","c10","","",""
"2021-06-20 21:50:00",912,12.24715,8.051382,7.606994,13.28738,"27","c14","c10","","",""
